,label,en_tweet,hebrew_tweet,bt_tweet
4292,fear,"I'm scared to death with a ghost crawling up my ass, always shadowing up the stairs, coming after him.","אני מפחד עד מוות עם רוח רפאים זוחלת לי בתחת, תמיד עוקב במעלה המדרגות, רודף אחריו.","Aku takut mati dengan hantu merangkak sampai pantatku, selalu bayangan menaiki tangga, datang setelah dia."
4293,love,"WHY DO THE LOVE OF BANGET ALONG AS A GUA BANG, YES HE'S CALUATED TO BE FALSE, JUST LIKE THE GUA:"") A LOT OF PEACES AND HEHE","למה אהבת הבנגט כמו גואה-באנג, כן, הוא משוכנע להיות שקרי, בדיוק כמו הגואה:"") הרבה שלוות ו...","MENGAPA CINTA BENCI SEPANJANG SEPERTI BANG GUA , YES DIA KELAJAR MENJADI FALSE , HANYA SEPERTI GUA . "") BANYAK PEACES DAN HEHE"
4294,anger,"It's a sexual harrasement message, and it's something that can't be said. In a culture that understands Patriarchy's height it doesn't seem important, but try something that your sister, your friend, or girlfriend? - Ttp Gita &amp;amp","בתרבות שמבינה את הגובה של פטריארכיה זה לא נראה חשוב, אבל תנסה משהו שאחותך, החברה שלך או החברה שלך?","Ini adalah pesan pelecehan seksual, dan itu adalah sesuatu yang tidak dapat dikatakan dalam budaya yang memahami tingginya Patriarchy itu tidak tampak penting, tetapi cobalah sesuatu yang adik Anda, teman Anda, atau pacar? - Ttp Gita &amp;"
4295,love,We will always be with you,תמיד נהיה איתך.,Kami akan selalu bersamamu
4296,sadness,"(USERNAME) Nokia c3 was also a luxury at the time, and every time someone made c3, he was reluctant.","(SERENAME) Nokia C3 היה גם מותרות באותו הזמן, ובכל פעם שמישהו עשה C3, הוא היה מסויג.","(SENAMA) Nokia c3 juga merupakan kemewahan pada saat itu, dan setiap kali seseorang membuat c3, ia enggan."
4297,sadness,"I have to go back to Japan, then manyun. 'I can still re-schedule tickets here.' 'They're paying back.' 'Yes.","אני חייב לחזור ליפן, ואז להרבה אנשים... אני עדיין יכול לקבוע מחדש כרטיסים כאן.","Aku harus kembali ke Jepang, kemudian banyak lagi. 'Aku masih bisa mengatur ulang tiket di sini. "" 'Mereka membayar kembali. "" 'Ya."
4298,anger,"This German is a lot of good players or how about it, huh?","הגרמני הזה הוא הרבה שחקנים טובים או מה דעתך על זה, הא?","Jerman ini adalah banyak pemain yang baik atau bagaimana tentang hal itu, ya?"
4299,fear,"[USERNAME] Oh, well, different times, I've been told to pop out the case and be afraid of having a kista when I take my pill so it works.","ובכן, בזמנים שונים, נאמר לי לפתוח את התיק ולפחד שיהיה לי קיסטה כשאני לוקחת את הגלולה שלי, אז זה עובד.","Font color = ""# 404040"" USERNAME: Oh, baik, waktu yang berbeda, saya telah diberitahu untuk pop keluar kasus ini dan takut memiliki kista ketika saya mengambil pil saya sehingga bekerja."
4300,fear,For the millionth time the vibrations have been felt again. Even where we're not exposed to an earthquake but the vibrations are enough to freak everyone out so that they have to sleep outside and sleep in the field.,"בפעם המיליון, התנודות הורגשו שוב, אפילו במקום בו לא נחשפנו לרעידת אדמה,",Untuk kesejuta kalinya getaran telah dirasakan lagi bahkan di mana kita tidak terkena gempa bumi tapi getarannya cukup untuk menakuti semua orang sehingga mereka harus tidur di luar dan tidur di lapangan.
4301,anger,"Badossin hell people, until they make a hastag #Calon of Doom, while the prayer is still open, your Qur'an is still sitting in the closet, and your money hasn't been reduced for charity, think!!!","אנשי גיהינום Badossin, עד שהם עושים hastag #Calon של אבדון, בעוד התפילה עדיין פתוחה, הקוראן שלך עדיין יושב בארון, והכסף שלך לא הופחת לצדקה, חושב!","Badossin neraka orang, sampai mereka membuat hastag #Calon of Doom, sementara doa masih terbuka, Al-Qur'an Anda masih duduk di lemari, dan uang Anda belum dikurangi untuk amal, berpikir!!!"
4302,love,"Be healthy always, and most importantly always be dear and loving [USERNAME], even though I'm a new followers but we can get to know each other because we're family I love you","להיות בריא תמיד, והכי חשוב תמיד להיות יקר ואוהב למרות שאני חסיד חדש אבל אנחנו יכולים להכיר אחד את השני כי אנחנו משפחה אני אוהב אותך","Jadilah sehat selalu, dan yang paling penting selalu sayang dan mencintai [NAMA ANTARA], meskipun aku pengikut baru tapi kita bisa mengenal satu sama lain karena kita keluarga aku mencintaimu"
4303,anger,"He's baffled by the fact that he wants to get rid of his girlfriend, he wants to do what he wants to do, if he's good attitude doesn't get to know her, don't know her, she's a girl, she's a jerk, she's laughing, she's laughing, she's repeating it, the people who blame her Via Vallen are the jerks.","הוא מבולבל מהעובדה שהוא רוצה להיפטר מהחברה שלו, הוא רוצה לעשות מה שהוא רוצה לעשות, אם הוא גישה טובה לא זוכה להכיר אותה, לא מכיר אותה, היא בחורה, היא אידיוט, היא צוחקת, היא צוחקת, היא חוזרת על זה, האנשים שמאשימים אותה ויה ואלן הם האידיוטים.","Dia bingung dengan fakta bahwa dia ingin menyingkirkan pacarnya, dia ingin melakukan apa yang ingin dia lakukan, jika dia sikap yang baik tidak mengenal dia, tidak mengenalnya, dia seorang gadis, dia brengsek, dia tertawa, dia tertawa, dia mengulangi itu, orang-orang yang menyalahkan Via Vallen adalah brengsek."
4304,happy,Happy you arrived on time. Happy that the air conditioning is working at its maximum. Happy if the weather is running normally.,שמח שהגעת בזמן שמח שמיזוג האוויר עובד בשיאו שמח אם מזג האוויר עובד כרגיל,Senang kau tiba tepat waktu. senang AC-nya bekerja maksimal. senang jika cuaca berjalan normal.
4305,happy,"Alhamdullah point three again, slowly crawling up. &lt;i&gt;Matursuun [USERNAME] Keep your positive trends. &lt;i&gt;It's a long journey. &lt;/i&gt; &lt;i&gt;The journey is long. &lt;i&gt;Serewa #psim #psimday [URL]","&lt;i&gt;Matursuun [ארה""ב] שמור על המגמות החיוביות שלך &lt;i&gt;I&gt;זה מסע ארוך. &lt;i&gt;&gt;&gt;&gt;&lt;&gt;&gt;&lt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&l;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&l;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&l;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;","Alhamdullah poin tiga lagi, perlahan merangkak ke atas.&lt;/i&gt; &lt;i&gt;Matursuun [USERNAMA] Pertahankan kecenderungan positifmu. &lt;i&gt;Ini adalah perjalanan panjang. &lt;i&gt;Serewa&lt;/i&gt; &lt;i&gt;Serewa&lt;/i&gt; &lt;i&gt;Ini adalah perjalanan panjang.&lt;/i&gt;"
4306,fear,"[USERNAME] Open, but I have such a trust issue.. afraid to talk to close friends, afraid that A will be wrong, and I'm not the kind of person who can tell everyone about my problems.","פתוח, אבל יש לי בעיית אמון כזאת... מפחד לדבר עם חברים קרובים, מפחד ש-א' טועה, ואני לא מסוג האנשים שיכולים לספר לכולם על הבעיות שלי.","[ASTERNAMA] Buka, tapi saya memiliki masalah kepercayaan seperti itu takut untuk berbicara dengan teman dekat, takut bahwa A akan salah, dan saya bukan tipe orang yang dapat memberitahu semua orang tentang masalah saya."
4307,love,I'm sorry that you didn't get to cry when your grandma got sick.,אני מצטער שלא יצא לך לבכות כשסבתא שלך חלתה.,Aku minta maaf kau tidak bisa menangis saat nenekmu sakit.
4308,fear,"Why don't you take a pill? Simple, scared one day snap and then od. Now I'm still scared, scared to do something weird.","למה שלא תיקח גלולה פשוט, מפוחד יום אחד מקפץ ואז OD עכשיו אני עדיין מפחד, מפחד לעשות משהו מוזר.",Kenapa kau tidak minum pil? takut melakukan sesuatu yang aneh.
4309,fear,It's this supporter who makes a layman's ball afraid to go live in the stadium.,זה תומך זה שעושה את הכדור של הדיוט מפחד ללכת לחיות באיצטדיון.,Pendukung ini yang membuat bola orang awam takut untuk pergi tinggal di stadion.
4310,sadness,"I should be grateful to you that you can go to high school and where you can tell the facilities are always there and they're full, and every time you go to school, you have to ride a boat that's quite far away from their house, which is great they don't complain anymore.","אני צריך להיות אסיר תודה לך שאתה יכול ללכת לתיכון שבו אתה יכול להגיד את המתקנים הם תמיד שם והם מלאים, ובכל פעם שאתה הולך לבית הספר, אתה צריך לרכב על סירה זה די רחוק מהבית שלהם, וזה נהדר שהם לא מתלוננים יותר.","Saya harus berterima kasih kepada Anda bahwa Anda dapat pergi ke sekolah tinggi dan di mana Anda dapat memberitahu fasilitas selalu ada dan mereka penuh, dan setiap kali Anda pergi ke sekolah, Anda harus naik perahu yang cukup jauh dari rumah mereka, yang besar mereka tidak mengeluh lagi."
4311,happy,"Not because it's hard, but because it's exactly the same as Quiz. p e rs. s. finally done, not 30 minutes, done.","לא בגלל שזה קשה, אלא בגלל שזה בדיוק אותו הדבר כמו Quiz. p.e.r.s. סוף סוף נעשה, לא 30 דקות, נעשה.","Bukan karena itu sulit, tapi karena persis sama seperti Quiz p e rs. s. akhirnya dilakukan, tidak 30 menit, dilakukan."
4312,love,"Weather may change time, air may shrink atmosphere, but to you ""love"" will neither change nor shrink.","מזג האוויר עשוי לשנות את הזמן, האוויר עלול להתכווץ אווירה, אבל לך ""אהבה"" לא תשתנה ולא להתכווץ.","Cuaca mungkin berubah waktu, udara mungkin menyusut suasana, tetapi untuk Anda ""cinta"" tidak akan berubah atau menyusut."
4313,love,"The most beautiful word on the lips of mankind is the word mother, and the most beautiful call is my mother.","המילה הכי יפה על שפתות המין האנושי היא המילה ""אמא,"" והקריאה הכי יפה היא אמא שלי.","Kata paling indah di bibir manusia adalah kata ibu, dan panggilan yang paling indah adalah ibuku."
4314,sadness,"Well, Nyetatus is why I'm at ""broken heart is real with a thousand hearts broken emojis haha, because there's no news since last Friday.","ובכן, נייטאטוס הוא הסיבה שאני ב ""לב שבור הוא אמיתי עם אלף לבבות שבורים emojis haha, כי אין חדשות מאז יום שישי האחרון.","Nah, Nyetatus adalah mengapa saya di ""patah hati adalah nyata dengan seribu hati emojis patah haha, karena tidak ada berita sejak Jumat lalu."
4315,anger,Astaghfirullah just 10 o'clock I'm just mad at people 'please refer to my last e-mail' aka BITCH I JUST SAY SO WHEN YOU ASK AGIN,"Astaghfirullah רק 10 אני פשוט כועס על אנשים ""בבקשה מתייחס לדואר האלקטרוני האחרון שלי"" aka כלבה אני פשוט אומר אז כשאתה שואל AGIN",Astaghfirullah hanya pukul 10 Aku hanya marah pada orang-orang ' silakan merujuk ke e-mail terakhir saya' aka bitch I HANYA KATAKAN SO KETIKA ANDA ASY AGIN
4316,love,"Who loves me and will love me forever with a love that can't be gone by hardship, suffering and evil I've done?","מי אוהב אותי ואוהב אותי לנצח עם אהבה שלא יכולה להיעלם על ידי קשיים, סבל ורע שעשיתי?","Siapa yang mencintaiku dan akan mencintaiku selamanya dengan cinta yang tidak bisa hilang oleh kesulitan, penderitaan dan kejahatan yang telah kulakukan?"
