,label,tweet,en_tweet
4303,anger,"Bingung masih bisa nyalahin perempuannya.. Mau dia bule kek, mau dia apa kek, kalau attitudenya baik ga akan begitu..Mana ga kenal pula.. Perempuan, nyalahin perempuan.. Lelaki brengsek hanya tertawa, lalu mengulanginya kembali.. Org2 yg nyalahin Via Vallen ini fix yg brengseknya","He's baffled by the fact that he wants to get rid of his girlfriend, he wants to do what he wants to do, if he's good attitude doesn't get to know her, don't know her, she's a girl, she's a jerk, she's laughing, she's laughing, she's repeating it, the people who blame her Via Vallen are the jerks."
4304,happy,Bahagia kalau kamu datang tepat waktu Bahagia kalau AC bekerja dengan maksimal Bahagia kalau perka berjalan normal Selamat bekerja ya min [USERNAME],Happy you arrived on time. Happy that the air conditioning is working at its maximum. Happy if the weather is running normally.
4305,happy,Alhamdulillah point tiga lagi. Pelan pelan merangkak naik. Matursuwun [USERNAME] tetap jaga trend positifmu ini perjalanan masih panjang. Yang berangkat away hati hati dijalan. sarewa #psim #psimday [URL],"Alhamdullah point three again, slowly crawling up. &lt;i&gt;Matursuun [USERNAME] Keep your positive trends. &lt;i&gt;It's a long journey. &lt;/i&gt; &lt;i&gt;The journey is long. &lt;i&gt;Serewa #psim #psimday [URL]"
4306,fear,"[USERNAME] Bukaaan, tapi aku punya kayak semacam trust issue gitu.. takut diomongin sama temen deket, takut kalo ngomong A nanti malah salah, dan aku bukan tipe orang yg gampang ceritain semua masalahku ke orang lain alias susah terbuka","[USERNAME] Open, but I have such a trust issue.. afraid to talk to close friends, afraid that A will be wrong, and I'm not the kind of person who can tell everyone about my problems."
4307,love,"Balik lagi. kesetiaan dan cinta itu diuji ketika ada yang sakit hehe. Aku ngeliat sayangnya Papa itu pas ngeliat Papa yang ga ada capenya ngurusin nenek kakek pas sakit. Huhu berlinang. ngomongin Papa itu sekali-sekali, tapi ga bisa ngga nangis. Hoho.",I'm sorry that you didn't get to cry when your grandma got sick.
4308,fear,"kenapa nggak berobat? simple, takut suatu hari snap lalu od. sekarang gw liat benda tajem aja masih suka takut, takut tiba2 ngelakuin yang aneh2.","Why don't you take a pill? Simple, scared one day snap and then od. Now I'm still scared, scared to do something weird."
4309,fear,Tawuran suporter ini nih yg bikin penikmat bola awam macem i takut nonton langsung di stadion.,It's this supporter who makes a layman's ball afraid to go live in the stadium.
4310,sadness,"Seharusnya gue bersyukur dikasih rezki bisa sekolah sampe tinggi dan di tempat yang yah bisa dikatakan fasilitasnya selalu ada dan lengkap. Sedangkan mereka? Setiap ke sekolah harus naik kapal compreng yang jaraknya cukup jauh dari rumah mereka, hebatnya lagi mereka nggak ngeluh","I should be grateful to you that you can go to high school and where you can tell the facilities are always there and they're full, and every time you go to school, you have to ride a boat that's quite far away from their house, which is great they don't complain anymore."
4311,happy,"bukan karna soalnya susah, tapi karna soalnya sama persis kaya quiz. p e r s i s. akhirnya ngerjain, ga sampe 30menit, selesai. setelah selesai, mikir. Begitu baiknya Allah sama wanda. tapi wanda masih sering nglanggar.","Not because it's hard, but because it's exactly the same as Quiz. p e rs. s. finally done, not 30 minutes, done."
4312,love,"Cuaca boleh berganti masa, udara boleh menyusut atmosfer, tetapi kepadamu ""cinta"" tidak akan berganti maupun menyusut. Detik ini di kepalaku ingatan berdesakan mengeja namamu.","Weather may change time, air may shrink atmosphere, but to you ""love"" will neither change nor shrink."
4313,love,"Kata yang paling indah di bibir umat manusia adalah kata Ibu, dan panggilan yang paling indah adalah ibuku. Ini adalah kata yang penuh harapan dan cinta, kata manis dan baik yang keluar dari kedalaman hati. (Kahlil Gibran)","The most beautiful word on the lips of mankind is the word mother, and the most beautiful call is my mother."
4314,sadness,"Nah. Nyetatus lah aku di wa ""broken heart is real with thousand of heart broken emojis haha ada pesan terselubung emang. Karna masnya juga ngga ada kabar sejak hari ulanh tahunnya jumat kemaren.","Well, Nyetatus is why I'm at ""broken heart is real with a thousand hearts broken emojis haha, because there's no news since last Friday."
4315,anger,Astaghfirullah baru jam 10 gw udah istighfar aja mo marah-marahin orang 'please refer to my last e-mail' alias BITCH I JUST SAID SO WHY ARE YOU ASKING AGAIN,Astaghfirullah just 10 o'clock I'm just mad at people 'please refer to my last e-mail' aka BITCH I JUST SAY SO WHEN YOU ASK AGIN
4316,love,"Siapakah yang mencintaiku dan akan mencintaiku selamanya dengan cinta yang tak mungkin lenyap oleh kesulitan, penderitaan dan kejahatan yang kuperbuat? Orang itu adalah kau, Ibuku. (Anonim)","Who loves me and will love me forever with a love that can't be gone by hardship, suffering and evil I've done?"
4317,fear,"Mana adaaaa, eh ada ding tapi nggak ah, takut disini daerah rawan. Kalau keluar malem aja, pulangnya dianterin rame2 saking rawannya","There's no such thing as ding, but no matter how dangerous it is."
4318,fear,"Ke dokter kandungan aja beb kalau takut kenapa"" sebelum terlambat aja soalnya tiap orang beda"" penyebab nya, ada yg karna hormon, ada yg lain. ","To the obstetrician if you're afraid of why"" before it's too late for everyone else"" 'cause, there's hormones, there's other things."
4319,sadness,"Setiap mendengar Lucas berbahasa Korea, kumerasa tak sendiri... tp at least dia mah paham orang ngomong apah, cmn gak bs ngebalikin... nah gue?! Serius kagak ngartik","Every time I hear Lucas speaking Korean, I feel like he's not alone... but at least he understands people saying what, he can't return..."
4320,happy,"Wah gila sih, ini lokasinya mirip2 selly oal &amp","It's crazy. It's a similar location. Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh."
4321,love,"Tuhaaannnn.... kangen bngt sama dia.... adakah ia jg merindukan q....bulan...terangnya sinarmu mlam ini... bulan..sampaikan salam q pdnya...dia pasti jg melihat kmu disana...bilang sama dia...aku sayang bgt sama, cinta bngt sma dia...n aku saangat merindukannya...",See how I miss her... Did she miss the moon... the light of your glow...
4322,happy,"alasan utamanya karena aku pengen 'mereka' jadi kado sweet 17th aku nanti. itu udh lebih dr cukup buat aku. selain itu, aku jg pengen ketemu mereka sblm mereka pulang ke rumah masing-masing","The main reason is because I want 'em' to be my sweet 17th present later. That's more than enough for me. Besides, I'd like to meet them before they go home."
4323,love,"kamu lewat sedetik aja fokus aku langsung hilang, bikin sakit perut, kepala pusing juga. inituh gejala jatuh cinta","You passed by for a second. My focus disappeared, gave me a stomachache, a headache too. It's a symptom of falling in love."
4324,sadness,inayah_k iyaiya ' sudah tidak-usah sedih gitu,I don't want to be sad anymore.
4325,happy,"Bagus banget woy lagunya!!! Apalagi pas nonton livenya ditambah fanchantnya. Merinding gila. Pokoknya album ini memanjakan telinga banget, bakal disayang-sayang deh kalau dapet albumnya","fontcolor="" # FFFF00""Wow fontcolor="" # FFFF00""wow fontcolor="" # FFFF00""wow fontcolor="" # FFFF00""wow fontcolor="" # FFFF00""wow fontcolor="" # FFFF00""wow fontcolor="" # FFFF00""wow fontcolor="" # FFFF00""wow fontcolor="" # FFFF00""wow fontcolor="" # FFFF00""woy fontcolor="" # FFFF00""howgreat fontcolor="" # FFFF00""howgreat fontcolor="" # FFFF00""!!!!!!!!!!!!!!!! especiallyatatatatthelifetimetimestimestimesofthelife plusthe fanchanate the fanchantic fontcolor="" # FFFF00"""
4326,fear,"jadi inget dulu pernah lg naik mobil mama yg nyetir, gue duduk di sampingnya. terus lewat jalan kecil gitu kan, sempit ya terus gue buka kaca gitu soalnya di kiri ada mas2 lagi berdiri. namanya jalan kecil ya gua takut dia keserempet dong","So remember I used to ride in the car. Mama was driving, I was sitting next to her. Keep going that way, it's tight."
4327,love,Bagiku cinta adalah soal hati yang nyaman dan tenang dimana anda merasakan kenyamanan dan ketenangan berarti anda dalam lingkungan kasih dan sayang. #cinta #kasih #sayang,For me love is about a nice and quiet heart where you're at ease and quiet means you're in a loving and loving environment. #Love #baby #
4328,fear,"Semoga nggak nongol ybs, serem aing bisa salah tag",I hope it's not too late for ybs. It's hard to tag.
4329,sadness,gerah perjalanan jauh,The heat of the journey is far away
4330,happy,"Sebuah Keindahan Diatas keindahan, Apabila Aku Bisa Menikmati Puncak Itu bersamamu.. auftttt","A beauty above beauty, if I could enjoy the summit with you... aufttt."
4331,happy,"See you again, when I see you, Jogja. Ini beberapa partner yang menyukseskan liburan kemarin. Siapa tau ada yang butuh untuk membantu liburan di Jogja. Hotel: 5-6 Juli","See you again, when I see you, Jogja."
4332,happy,"Inget ga??, Kita lagi nonton sambil gayem tempe mendoan, persis di depan kita ada yang joget2 asik banget kaya boneka mampang!!","Remember?, we're watching gayem tempe mendoan, right in front of us."
4333,love,"aku baru merasakan apa itu jatuh cinta, aku tidak bisa menghentikannya aku tidak bisa menghentikan diriku yang selalu ingin dekat dengan mu",I just felt what it was like to fall in love. I can't stop it. I can't stop myself from ever wanting to be close to you.
4334,love,Hal yg paling mengejutkan saat kamu cukup dalam merenungkan hal ini adalah kamu akan tersadar bahwa cinta tanpa ekspektasi sebenarnya adalah bentuk cinta dengan tingkatan paling tinggi. Mengapa? Krena cinta tanpa ekspektasi adalah bentuk KEPASRAHAN TOTAL kepada ILAHI.,The most surprising thing when you think enough of this is that you realize that unspected love is really the highest level of love.
4335,love,"[USERNAME] Semakin dewasa seseorang semakin menyadari kalo cinta bukan hanya sekedar jalan jalan ke smb tiap malam minggu, ada banyak yang harus dipersiapkan kedepannya, itu jika ingin menjadi ""teman hidup"".","[USERNAME] The more a person realizes that love isn't just a road trip every night of the week, there's a lot to prepare for, if you want to be a life partner."
4336,sadness,Ini Juni Dimana gugur daun bidara melunglai.. Meresapkan sepi Hanya sesak rindu menggebu Disemua lembar lembar kekaguman Aku pada mu Sudah Lelah kah kau menatap? Sementara langit masih menyimpan cahaya.. Biarkan malam memeluk gelap Pagi memuja sunyi Dan Aku mencinta engkau,It's June where the fall of the lubricant leaves..smoothing the lonely..suffering in longing all the sheets of admiration I have upon you Are you tired of staring? while the sky still saves the light..Let the night embrace the dark
4337,anger,"[USERNAME] [USERNAME] Sama kasusnya, jawaban copy paste tanggapan 1 terus tanggapan ke 2..boleh gk kita pelanggan "" maaf estimasi pembayaran kapan, kalau jaringan bolt sudah bener "" hahahaha yuk ah","[USERNAME] [USERNAME] Same case, copy paste response 1 continues to respond to 2.. may we please not customer ""extimize payment when, if the bolt network is correct"""
4338,anger,"[USERNAME] mau nanya nih maaf kenapa ya nomor telkomsel saya ""Panggilan Darurat Saja"" ga ada jaringan mulu padahal telkomsel punya tmn mh ada jaringan nya. Udah di coba ganti pke kartu yg lain mah ada jaringan giliran pake kartu telkomsel saya yg ujungn","[USERNAME] I want to ask you why my phone number is called ""Emergency Call Only"" and there's no network that has a network."
4339,love,"Salah satu sahabat terbaik! Teman, kakak, inspirasi untuk selalu berbuat baik dan melihat dengan prasangka baik serta selalu berbagi. Love you mabes",Love you mabes.
4340,fear,Ini udah hampir akhir semester satu kalo gasalah. Disini temen temen deket gua gaada satu pun yang gua kasih tau. Gua bener bener mendem itu semua sendiri karena takut bakal kesebar.,It's almost the end of the semester if I'm not wrong.
4341,happy,"TGB PILIHAN UMMAT Ummat Islam dari pelbagai penjuru negeri: Aceh, Padang, Riau, Lampung, Palembang, Kaltim, Sulsel, Papua, DKI, Jabar, Jateng, Jogja, Jatim, Bali, NTB, NTB semua menyatakan dukungannya kpd TGB. Karena mereka merindukan pemimoin yg amanah","TGB PlNLIH UMMAT Islamic Ummat from various parts of the country: Aceh, Field, Riau, Kenang, Palembang, Kaltim, Sulsel, Papua, DKI, Jabar, Jatik, Jogja, Jatim, Bali, NTB all expressed his support to TGB. Because they longed for safe supporters"
4342,fear,"[USERNAME] [USERNAME] Kok serem... Seriusan itu? Btw ini udah lama. Pas SMA sekitar 3 tahun yg lalu, badan makin cungkring emang :"") makan byk ga ngaruh - sender",[USERNAME] [USERNAME] Why is it so hard... seriously?
4343,happy,Sejarah Indonesia mengajarkan bahwa ajaran Islam masuk ke Indonesia dengan cara damai. Nilai mengenai perdamaian inilah yang sampai saat ini terus dipegang oleh umat Islam Indonesia.#Jokowi2Periode,Indonesia's history teaches that Islam's teachings enter Indonesia in a peaceful way. &lt;i&gt;It's the value of peace that the Indonesian Muslims hold today.&lt;/i&gt; &lt;i&gt;Jokowi2Periode&lt;/i&gt;
4344,fear,"[USERNAME] takut banget,takut d bawa kabur soalx dulu pernah pengalaman dibawa kabur keluar kota untung ada bang ojek yg bisa bawa daku kabur waktu mereka pikir aq g bakalan lari hmmmm mereka g tau aq pux duit 30 ebong buat ngibrit","[USERNAME] Frightened, scared to escape. Aboutx was once an experience. Get out of town."
4345,love,"Bangsa yang besar adalah bangsa yang cinta sesama. Seorang muslim yang paling dicintai adalah mereka yang peduli terhadap saudara-saudaranya, dimana pun mereka berada. Bukan hanya di Indonesia, mereka juga ada di Paletina, Suriah, Rohingya, dan lainnya. #LestACTIndonesia [URL]","A great nation is a people who love one another, a Muslim who loves the most is those who care about their brothers, wherever they are, not only in Indonesia, they're in Paletina, Syria, Rohingya, and so on."
